ID,ProductID,Sku,SkuID,Price,CalculatedPrice,SalePrice,RetailPrice,Weight,CalculatedWeight,Width,Height,Depth,IsFreeShipping,FixedCostShippingPrice,PurchasingDisabled,PurchasingDisabledMessage,ImageURL,CostPrice,Upc,Mpn,Gtin,InventoryLevel,InventoryWarningLevel,BinPickingNumber,OptionValues
1414,1324,738435052911,0,44.95,44.95,0,0,500,500,12,14,12,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1324/images/1459/EHF-Ultimate-Protein-Chocolate-1__32142.1610342764.386.513.jpg?c=1,19.15,0738435052911,,0738435052911,4,5,,[]
1415,1325,738435052904,0,44.95,44.95,0,0,500,500,12,14,12,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1325/images/1461/EHF-Ultimate-Protein-Natural-400g-1__30417.1610342764.386.513.jpg?c=1,19.15,0738435052904,,0738435052904,5,5,,[]
1417,1327,738435052843,0,24.95,24.95,0,0,200,200,12,14,12,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1327/images/1463/EHF-Actived-Charcoal-100g-1__17931.1610342764.386.513.jpg?c=1,10.63,0738435052843,,0738435052843,6,5,,[]
1420,1328,738435052898,0,44.95,44.95,0,0,500,500,12,14,12,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1328/images/1465/EHF-Ultimate-Protein-Vanilla-2__60777.1674429679.386.513.jpg?c=1,19.15,738435052898,,738435052898,3,5,,[]
1423,1329,850278004909,0,26.95,26.95,0,0,260,260,5,5,22,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1329/images/1537/Bondi-Sands-Aero-Foam-LightMedium-225ml-1__61521.1610408331.386.513.jpg?c=1,13.08,850278004909,,850278004909,21,5,,[]
1424,1330,850278004923,0,26.95,26.95,0,0,260,260,5,5,22,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1330/images/1469/Bondi-Sands-Aero-Liquid-Gold-225ml-1__81323.1610408107.386.513.jpg?c=1,12.33,850278004923,,850278004923,19,5,,[]
1426,1332,850278004916,0,26.95,26.95,0,0,260,260,5,5,22,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1332/images/1473/Bondi-Sands-Aero-Foam-Ultra-Dark-225ml-1__69595.1610408107.386.513.jpg?c=1,13.28,850278004916,,850278004916,20,5,,[]
1429,1335,850278004169,0,13.95,13.95,0,0,46,46,13,1.3,20,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1335/images/1481/Bondi-Sands-Exfoliation-Mitt-1__98607.1610408107.386.513.jpg?c=1,6.15,850278004169,,850278004169,15,5,,[]
1430,1336,850278004534,0,26.95,26.95,0,0,260,260,5.1,5.1,22,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1336/images/1484/Bondi-Sands-Aero-Self-Tanning-Foam-200g-1__12887.1610408108.386.513.jpg?c=1,12.8,850278004534,,850278004534,18,5,,[]
1431,1337,850278004046,0,26.95,26.95,0,0,270,270,4.7,4.7,21.6,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1337/images/1486/Bondi-Sands-Self-Tanning-Foam-Dark-200ml-1__54800.1610408108.386.513.jpg?c=1,10.78,850278004046,,850278004046,18,5,,[]
